年,月-期底,機構類型名稱,機構名稱,流通卡數-張,有效卡數-張,本月發卡數-張,本月停卡數-張,循環信用餘額-新臺幣百萬元,本月簽帳金額-新臺幣百萬元,本月預借現金金額-新臺幣百萬元,逾期帳款比率-%,備抵呆帳提足率-%,本月轉銷呆帳金額-新臺幣百萬元,循環信用利息收入-新臺幣百萬元,簽帳手續費收入-新臺幣百萬元,預借現金手續費-新臺幣百萬元,收單特約商店家數-家
110,12,本國銀行,兆豐國際商業銀行#,1055773,631546,6233,3872,1716,4362,11,0.2,637.57,5,20,67,0,3378
110,12,本國銀行,花旗(台灣)商業銀行,2829426,2108311,16172,20630,10377,19448,125,0.41,439.08,0,116,257,3,24988
110,12,本國銀行,臺灣中小企業銀行,204682,100638,14761,1330,292,893,2,0.07,331.57,1,6,7,0,1222
110,12,本國銀行,渣打國際商業銀行,385729,257509,1089,5496,1066,2558,5,0.16,1013.66,3,12,41,0,30
110,12,本國銀行,台中商業銀行,159401,78444,1164,968,208,572,0,0.35,1468.11,1,3,6,0,583
110,12,本國銀行,滙豐(台灣)商業銀行,628839,429128,4592,5977,1826,5616,22,0.14,2376.17,4,23,80,1,0
110,12,本國銀行,華泰商業銀行,9052,4830,4,27,9,45,0,0.04,535.9,0,0,0,0,0
110,12,本國銀行,臺灣新光商業銀行#,967682,575444,9775,5381,1533,3916,6,0.1,245.78,6,20,80,0,13691
110,12,本國銀行,陽信商業銀行,117276,54771,1212,837,175,381,0,0.09,520.15,6,3,3,0,2278
110,12,本國銀行,三信商業銀行,16241,10814,163,49,16,122,0,0.36,8194.44,0,0,1,0,0
110,12,本國銀行,聯邦商業銀行,2255449,1300127,32355,14988,5349,9958,51,0.12,179.84,11,52,136,1,40957
110,12,本國銀行,遠東國際商業銀行,1547948,994110,6979,38926,3775,4664,125,0.25,104.29,7,72,54,1,10550
110,12,本國銀行,元大商業銀行#,1179037,554494,6336,5796,1219,4505,18,0.08,724.19,3,14,65,0,236
110,12,本國銀行,永豐商業銀行#,2170771,1166125,13839,5745,4003,11982,78,0.11,982.46,7,50,175,2,13921
110,12,本國銀行,玉山商業銀行#,6624086,4531414,38166,22107,12349,40978,262,0.09,853.51,30,141,512,8,49688
110,12,本國銀行,凱基商業銀行#,376054,191558,3411,2304,1100,1095,7,0.46,196.02,7,13,6,0,6841
110,12,本國銀行,星展(台灣)商業銀行,622454,318185,3244,5095,1299,3325,21,0.47,422.51,8,30,55,1,23
110,12,本國銀行,台新國際商業銀行#,6058070,4067592,49742,26486,10066,30445,183,0.09,1163.37,18,103,385,9,162770
110,12,本國銀行,日盛國際商業銀行#,139275,88070,202,780,228,292,2,0.24,902.34,0,2,4,0,177
110,12,本國銀行,安泰商業銀行,123765,53776,428,334,188,384,0,0.16,177.12,0,2,5,0,2
110,12,本國銀行,中國信託商業銀行#,7837569,4934654,91876,29495,15170,43364,593,0.09,487.26,37,172,590,35,109468
110,12,信用卡公司,台灣樂天信用卡股份有限公司,600794,201303,1065,5263,527,938,6,1.61,121.49,1,10,16,0,0
110,12,信用卡公司,台灣美國運通國際(股)公司,169722,96435,2478,2376,236,3514,0,0.17,1050.32,2,2,77,0,96847
110,12,信用卡公司,香港商台灣環滙亞太信用卡,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,7215
110,12,信用卡公司,財團法人聯合信用卡處理中心,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,93672
111,1,本國銀行,臺灣銀行#,234797,118098,1700,1406,168,749,0,0.09,1311.52,1,1,18,0,1794
111,1,本國銀行,臺灣土地銀行,357454,148261,2458,2023,352,814,1,0.2,1320.11,2,3,10,0,5940
111,1,本國銀行,合作金庫商業銀行#,638045,385450,5657,5467,773,3277,1,0.21,478.29,5,8,20,0,39450
111,1,本國銀行,第一商業銀行#,1427069,861934,20896,10455,1496,5102,6,0.05,1890.01,5,16,45,0,26184
111,1,本國銀行,華南商業銀行#,1035931,789977,8078,8658,992,3999,1,0.07,594.94,0,10,77,0,9255
111,1,本國銀行,彰化商業銀行,566844,254781,9547,3676,316,1572,1,0.13,861.92,1,4,23,0,11259
111,1,本國銀行,上海商業儲蓄銀行,448124,182900,2630,1878,570,1317,4,0.17,1629.63,1,7,20,0,900
111,1,本國銀行,台北富邦銀行#,4302518,2884044,78954,17883,5861,28015,73,0.06,1830.16,12,62,327,2,15178
111,1,本國銀行,國泰世華商業銀行#,7632939,5473151,62701,34218,18304,42185,186,0.09,1565.2,24,202,445,5,94027
111,1,本國銀行,高雄銀行,15696,5469,17,74,14,157,0,0.1,648.04,0,0,1,0,896
111,1,本國銀行,兆豐國際商業銀行#,1058336,632127,7449,4886,1740,3722,10,0.2,611.61,6,21,64,1,3469
111,1,本國銀行,花旗(台灣)商業銀行,2817758,2110570,15613,32110,10154,19397,109,0.31,567.69,66,120,257,3,24755
111,1,本國銀行,臺灣中小企業銀行,203902,102847,1024,1804,290,855,2,0.13,310.34,0,5,7,0,1241
111,1,本國銀行,渣打國際商業銀行,377390,251685,962,5367,1035,2347,4,0.15,1039.6,4,12,36,0,30
111,1,本國銀行,台中商業銀行,160568,79038,1902,918,206,540,0,0.31,1661.83,2,3,6,0,582
111,1,本國銀行,滙豐(台灣)商業銀行,632361,429654,9945,6423,1827,5291,22,0.13,2488.34,4,24,75,0,0
111,1,本國銀行,華泰商業銀行,9051,4864,19,20,9,41,0,0.05,540.48,0,0,0,0,0
111,1,本國銀行,臺灣新光商業銀行#,976487,582731,14612,5807,1530,4331,4,0.09,256.14,4,20,66,0,14017
111,1,本國銀行,陽信商業銀行,108635,52017,1890,10663,173,344,0,0.25,525.72,0,2,3,0,2361
111,1,本國銀行,三信商業銀行,16409,10923,284,65,16,94,0,0.31,8911.66,0,0,1,0,0
111,1,本國銀行,聯邦商業銀行,2272852,1316680,35129,17726,5257,9185,49,0.13,182.61,11,53,133,1,41157
111,1,本國銀行,遠東國際商業銀行,1550073,1003215,9204,7092,3984,4388,129,0.25,104.33,10,59,128,1,10550
111,1,本國銀行,元大商業銀行#,1181953,555755,6914,6148,1208,4262,15,0.08,731.44,2,14,61,0,237
111,1,本國銀行,永豐商業銀行#,2181934,1176951,17712,6675,3996,11318,71,0.11,964.4,6,53,172,2,14026
111,1,本國銀行,玉山商業銀行#,6642488,4546221,39663,21261,12586,38403,228,0.11,872.03,18,135,491,8,49152
111,1,本國銀行,凱基商業銀行#,377698,192759,4187,2588,1087,1007,6,0.5,168.17,5,13,6,0,6961
111,1,本國銀行,星展(台灣)商業銀行,623023,319111,3624,4109,1278,3121,20,0.58,382.14,8,30,51,1,23
111,1,本國銀行,台新國際商業銀行#,6078645,4091774,57429,36854,9981,30989,173,0.1,1132.01,14,105,382,8,163237
111,1,本國銀行,日盛國際商業銀行#,138742,87247,196,729,218,270,1,0.21,927.27,0,2,3,0,171
111,1,本國銀行,安泰商業銀行,123808,54108,432,425,186,345,0,0.18,206.67,0,2,5,0,2
111,1,本國銀行,中國信託商業銀行#,7892089,4970945,93720,39200,15185,40696,568,0.09,489.62,42,175,512,35,109468
111,1,信用卡公司,台灣樂天信用卡股份有限公司,599906,199810,746,5375,504,838,5,1.49,150.84,1,10,14,0,0
111,1,信用卡公司,台灣美國運通國際(股)公司,169567,98114,2316,2471,239,3135,0,0.13,1282.14,3,2,67,0,96581
111,1,信用卡公司,香港商台灣環滙亞太信用卡,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,7206
111,1,信用卡公司,財團法人聯合信用卡處理中心,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,93697
111,2,本國銀行,臺灣銀行#,234708,117973,965,1254,166,579,0,0.12,988.48,0,1,15,0,1800
111,2,本國銀行,臺灣土地銀行,358170,147856,2196,1651,348,674,0,0.26,1207.44,1,3,9,0,6035
111,2,本國銀行,合作金庫商業銀行#,635871,384180,4754,7139,790,2731,1,0.39,345.49,0,7,14,0,39509
111,2,本國銀行,第一商業銀行#,1435184,864745,13892,8121,1488,4401,5,0.06,1576.92,5,17,31,0,26334
111,2,本國銀行,華南商業銀行#,1037181,788707,8619,6902,898,3384,1,0.12,498.89,0,9,62,0,9324
111,2,本國銀行,彰化商業銀行,567731,253712,5082,3003,321,1357,0,0.09,1064.88,2,4,19,0,11282
111,2,本國銀行,上海商業儲蓄銀行,448369,183005,2063,2304,547,1138,3,0.12,2121.39,3,6,16,0,911
111,2,本國銀行,台北富邦銀行#,4353406,2913295,64693,13805,5760,21464,46,0.06,1898.3,16,50,291,1,15229
111,2,本國銀行,國泰世華商業銀行#,7654624,5467813,49233,27548,17766,37315,133,0.09,1578.97,26,203,252,4,94881
111,2,本國銀行,高雄銀行,15666,5365,13,44,14,118,0,0.08,701.26,0,0,0,0,899
111,2,本國銀行,兆豐國際商業銀行#,1059397,631380,5092,4031,1746,3183,8,0.24,631.07,5,21,57,0,3509
111,2,本國銀行,花旗(台灣)商業銀行,2811039,2098593,11519,21538,9700,15241,71,0.39,505.45,0,105,191,2,24737
111,2,本國銀行,臺灣中小企業銀行,204251,103331,1056,707,305,701,1,0.09,341.68,2,4,6,0,1249
111,2,本國銀行,渣打國際商業銀行,372020,246653,595,5070,1027,1819,3,0.23,974.26,4,9,27,0,30
111,2,本國銀行,台中商業銀行,161233,79208,1312,772,187,472,0,0.31,1574.91,1,2,5,0,577
111,2,本國銀行,滙豐(台灣)商業銀行,634441,430086,6829,4749,1806,4352,12,0.13,2366.63,2,22,57,0,0
111,2,本國銀行,華泰商業銀行,9049,4859,10,12,10,30,0,0.06,562.26,0,0,0,0,0
111,2,本國銀行,臺灣新光商業銀行#,984776,582727,13544,5255,1573,3411,4,0.15,251.36,0,21,64,0,14120
111,2,本國銀行,陽信商業銀行,109400,52474,1471,843,177,283,0,0.49,362.1,0,2,2,0,2411
111,2,本國銀行,三信商業銀行,16682,11038,375,48,18,114,0,0.35,2075.4,0,0,1,0,0
111,2,本國銀行,聯邦商業銀行,2282444,1327664,23031,13439,5225,7673,28,0.13,183.79,11,53,98,0,41271
111,2,本國銀行,遠東國際商業銀行,1554848,1002306,10302,5543,3794,3683,59,0.27,104.31,9,59,46,0,10609
111,2,本國銀行,元大商業銀行#,1183252,555939,4554,5230,1189,3421,10,0.08,743.96,3,12,7,0,234
111,2,本國銀行,永豐商業銀行#,2193650,1175117,17119,5540,3955,8757,47,0.13,935.02,7,54,121,2,14139
111,2,本國銀行,玉山商業銀行#,6651751,4539338,27888,18625,12178,32133,157,0.12,612.98,28,104,400,7,48638
111,2,本國銀行,凱基商業銀行#,378016,191849,2527,2265,1073,886,3,0.58,159.2,5,11,4,0,7004
111,2,本國銀行,星展(台灣)商業銀行,624813,319011,5051,2942,1326,2586,15,0.64,391.56,9,26,42,1,24
111,2,本國銀行,台新國際商業銀行#,6081682,4088018,43068,40031,9931,25950,88,0.11,1132.72,14,94,306,8,163679
111,2,本國銀行,日盛國際商業銀行#,138280,86585,110,572,222,219,0,0.23,1043.67,0,2,3,0,146
111,2,本國銀行,安泰商業銀行,123790,53562,286,303,185,281,0,0.19,221.97,0,2,3,0,2
111,2,本國銀行,中國信託商業銀行#,7924984,4975985,72212,39317,15048,36799,373,0.11,489.74,49,157,474,25,109372
111,2,信用卡公司,台灣樂天信用卡股份有限公司,600271,195812,775,4989,519,666,3,1.63,151.17,1,11,11,0,0
111,2,信用卡公司,台灣美國運通國際(股)公司,169473,98257,1743,1837,247,2533,0,0.16,1175.87,1,2,54,0,96778
111,2,信用卡公司,香港商台灣環滙亞太信用卡,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,7251
111,2,信用卡公司,財團法人聯合信用卡處理中心,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,93924
111,3,本國銀行,臺灣銀行#,234967,118201,1798,1804,168,742,1,0.09,1311.05,1,2,18,0,1815
111,3,本國銀行,臺灣土地銀行,358829,149138,2548,2098,345,852,1,0.34,725.88,1,4,13,0,6124
111,3,本國銀行,合作金庫商業銀行#,635125,384762,7603,8555,749,3258,2,0.2,455.13,9,8,25,0,39770
111,3,本國銀行,第一商業銀行#,1448090,876469,21417,11831,1489,5628,7,0.08,1416.22,5,14,53,0,26606
111,3,本國銀行,華南商業銀行#,1039019,791230,14346,8235,961,4497,1,0.06,589.84,8,10,71,0,9450
111,3,本國銀行,彰化商業銀行,572094,256009,9272,3910,301,1823,1,0.15,774.63,1,4,27,0,11470
111,3,本國銀行,上海商業儲蓄銀行,449794,183705,2964,2318,555,1432,6,0.16,1734.79,2,8,22,0,919
111,3,本國銀行,台北富邦銀行#,4402105,2966488,66733,18034,5599,28719,84,0.07,1687.05,16,64,390,2,15316
111,3,本國銀行,國泰世華商業銀行#,7691312,5461352,71826,35138,17107,47877,229,0.09,1588.97,25,187,347,5,95087
111,3,本國銀行,高雄銀行,15614,5302,19,69,15,165,0,0.14,482.93,0,0,1,0,897
111,3,本國銀行,兆豐國際商業銀行#,1063802,631221,9226,4821,1698,3805,9,0.26,590.51,6,20,56,0,3582
111,3,本國銀行,花旗(台灣)商業銀行,2804585,2091966,16609,28969,9937,17569,127,0.38,550.43,45,116,230,3,24227
111,3,本國銀行,臺灣中小企業銀行,192218,99836,2778,14811,282,779,2,0.04,339.93,1,5,6,0,1248
111,3,本國銀行,渣打國際商業銀行,366923,242638,917,5915,998,2153,5,0.28,888.23,3,8,34,0,30
111,3,本國銀行,台中商業銀行,162344,79459,1917,1043,201,603,0,0.43,1338.59,1,3,7,0,576
111,3,本國銀行,滙豐(台灣)商業銀行,636632,430540,8526,6335,1773,5526,19,0.12,2268.47,6,23,72,0,0
111,3,本國銀行,華泰商業銀行,9059,4865,22,12,8,42,0,0.04,583.52,0,0,1,0,0
111,3,本國銀行,臺灣新光商業銀行#,998468,595200,19144,5452,1504,4371,7,0.14,256.89,9,20,73,0,14102
111,3,本國銀行,陽信商業銀行,110701,53941,2140,1064,169,375,0,0.12,472.54,3,3,4,0,2467
111,3,本國銀行,三信商業銀行,17151,11338,602,56,17,99,0,0.26,2455.92,0,0,1,0,0
111,3,本國銀行,聯邦商業銀行,2295174,1332043,30299,17569,5299,8751,54,0.14,180.32,13,48,120,1,44160
111,3,本國銀行,遠東國際商業銀行,1564401,1011034,16809,7258,3670,4555,114,0.27,104.38,10,57,65,1,10609
111,3,本國銀行,元大商業銀行#,1174578,559650,6429,18273,1174,4448,19,0.08,752.64,5,16,64,0,236
111,3,本國銀行,永豐商業銀行#,2218092,1194091,32596,8399,3911,11330,85,0.13,943.0,12,46,149,2,14338
111,3,本國銀行,玉山商業銀行#,6669031,4533343,39491,22211,12221,37221,258,0.16,552.92,34,184,511,8,48556
111,3,本國銀行,凱基商業銀行#,379002,192544,3567,2756,1123,1078,5,0.68,167.81,6,14,7,0,7112
111,3,本國銀行,星展(台灣)商業銀行,626007,320552,5897,6250,1276,3425,27,0.61,404.3,10,32,57,1,24
111,3,本國銀行,台新國際商業銀行#,6099318,4100790,55408,37772,9756,31665,177,0.12,1078.87,16,104,393,9,163924
111,3,本國銀行,日盛國際商業銀行#,137861,79828,206,625,221,272,1,0.23,964.26,1,3,4,0,143
111,3,本國銀行,安泰商業銀行,123767,53616,429,460,182,338,0,0.24,242.76,0,2,5,0,2
111,3,本國銀行,中國信託商業銀行#,7970761,5016910,108913,63136,15052,44780,650,0.11,454.63,55,172,604,34,110301
111,3,信用卡公司,台灣樂天信用卡股份有限公司,598327,194312,1106,6378,524,887,5,1.99,118.67,1,9,15,0,0
111,3,信用卡公司,台灣美國運通國際(股)公司,170024,99687,2701,2150,235,3134,1,0.21,956.67,1,2,65,0,96806
111,3,信用卡公司,香港商台灣環滙亞太信用卡,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,7226
111,3,信用卡公司,財團法人聯合信用卡處理中心,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,94121
111,4,本國銀行,臺灣銀行#,235584,117766,1696,1495,166,618,0,0.07,1451.56,0,1,15,0,1822
111,4,本國銀行,臺灣土地銀行,358584,147804,1880,2234,342,681,1,0.32,775.54,2,3,10,0,6150
111,4,本國銀行,合作金庫商業銀行#,636206,382906,7667,6822,765,2831,1,0.26,436.96,5,8,15,0,40026
111,4,本國銀行,第一商業銀行#,1458140,884665,17015,9655,1487,4713,8,0.08,1298.16,6,16,40,0,26883
111,4,本國銀行,華南商業銀行#,1035876,789044,8586,8060,970,3544,1,0.1,519.9,0,9,61,0,9582
111,4,本國銀行,彰化商業銀行,573123,258162,6879,3022,313,1561,1,0.12,900.15,1,4,23,0,11613
111,4,本國銀行,上海商業儲蓄銀行,451014,183542,2394,1791,561,1159,4,0.19,1570.93,3,7,18,0,919
111,4,本國銀行,台北富邦銀行#,4443162,3001913,55956,14899,5706,25223,74,0.08,1458.87,15,58,338,2,15362
111,4,本國銀行,國泰世華商業銀行#,7723573,5474427,62517,30256,17407,38262,192,0.12,1513.73,25,204,276,5,95245
111,4,本國銀行,高雄銀行,15581,5195,22,51,14,143,0,0.16,447.76,0,0,0,0,897
111,4,本國銀行,兆豐國際商業銀行#,1067266,630498,7508,4044,1728,3262,9,0.29,530.84,6,20,54,0,3741
111,4,本國銀行,花旗(台灣)商業銀行,2798477,2081169,15376,26529,9820,15863,104,0.4,540.87,28,111,206,3,24091
111,4,本國銀行,臺灣中小企業銀行,192856,100947,1412,774,284,724,2,0.18,307.23,0,4,6,0,1240
111,4,本國銀行,渣打國際商業銀行,362323,238404,875,4812,975,1697,4,0.22,946.27,5,11,27,0,30
111,4,本國銀行,台中商業銀行,163116,79424,1470,978,196,484,0,0.28,1796.63,2,3,5,0,576
111,4,本國銀行,滙豐(台灣)商業銀行,637880,431145,6425,5177,1746,4680,20,0.14,2137.15,3,23,66,0,0
111,4,本國銀行,華泰商業銀行,9057,4844,19,21,9,34,0,0.05,596.15,0,0,0,0,0
111,4,本國銀行,臺灣新光商業銀行#,1020411,602387,27395,5452,1501,3299,5,0.14,261.77,5,20,65,0,14211
111,4,本國銀行,陽信商業銀行,111497,54584,1576,922,168,304,0,0.37,476.61,0,3,5,0,2483
111,4,本國銀行,三信商業銀行,17514,11505,460,52,17,107,0,0.24,2604.63,0,0,1,0,0
111,4,本國銀行,聯邦商業銀行,2303098,1337384,22206,14282,5214,8121,48,0.14,180.54,11,54,110,1,44313
111,4,本國銀行,遠東國際商業銀行,1566844,1007260,11717,9293,3717,3738,99,0.28,105.19,10,58,51,1,9618
111,4,本國銀行,元大商業銀行#,1176329,558293,4581,5084,1181,3584,17,0.08,790.09,3,14,52,0,231
111,4,本國銀行,永豐商業銀行#,2227849,1200309,15803,6452,3872,9382,67,0.12,925.12,15,51,138,2,14415
111,4,本國銀行,玉山商業銀行#,6680972,4532724,32952,21011,12199,32820,236,0.18,546.14,36,141,419,7,48753
111,4,本國銀行,凱基商業銀行#,379698,192205,2970,2312,1109,891,6,0.79,149.57,7,13,6,0,7440
111,4,本國銀行,星展(台灣)商業銀行,629801,322132,4438,3272,1252,2865,20,0.54,435.63,15,28,48,1,24
111,4,本國銀行,台新國際商業銀行#,6118889,4111663,48784,29213,9684,26652,137,0.13,1029.22,16,99,331,8,164058
111,4,本國銀行,日盛國際商業銀行#,137498,78651,125,488,220,220,1,0.2,1010.23,0,2,3,0,138
111,4,本國銀行,安泰商業銀行,123728,53356,347,409,179,301,0,0.28,260.53,0,2,4,0,2
111,4,本國銀行,中國信託商業銀行#,8032424,5045493,91753,30090,14841,37528,541,0.12,442.76,56,162,458,33,110526
111,4,信用卡公司,台灣樂天信用卡股份有限公司,600450,192270,826,6954,526,706,5,2.08,122.42,1,10,12,0,0
111,4,信用卡公司,台灣美國運通國際(股)公司,170619,99827,2389,1794,234,3223,1,0.3,724.94,3,2,68,0,96332
111,4,信用卡公司,香港商台灣環滙亞太信用卡,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,7225
111,4,信用卡公司,財團法人聯合信用卡處理中心,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,94405
111,5,本國銀行,臺灣銀行#,235887,116541,1877,1954,167,729,0,0.08,1129.25,0,2,15,0,1847
111,5,本國銀行,臺灣土地銀行,358692,146050,2046,2162,341,764,1,0.24,944.45,3,4,11,0,6195
111,5,本國銀行,合作金庫商業銀行#,638728,378775,7680,5422,761,2964,2,0.29,394.13,5,8,19,0,40380
111,5,本國銀行,第一商業銀行#,1466546,888283,15191,7130,1497,5065,7,0.11,1085.5,6,16,41,0,27022
111,5,本國銀行,華南商業銀行#,1043291,794196,18393,8001,958,3939,1,0.15,414.21,0,10,59,0,9670
111,5,本國銀行,彰化商業銀行,573875,260453,6629,3083,308,1696,1,0.21,639.3,1,4,24,0,11735
111,5,本國銀行,上海商業儲蓄銀行,452104,183126,2369,1802,554,1157,6,0.24,1449.6,3,7,18,0,927
111,5,本國銀行,台北富邦銀行#,4484730,3031911,57811,16243,5741,28477,81,0.09,1303.14,20,61,363,2,15425
111,5,本國銀行,國泰世華商業銀行#,7750916,5473447,58691,31348,17302,43961,207,0.14,1462.29,25,196,298,5,95358
111,5,本國銀行,高雄銀行,15544,5072,13,50,15,176,0,0.37,291.51,0,0,1,0,891
111,5,本國銀行,兆豐國際商業銀行#,1071142,628103,7137,3261,1733,3564,10,0.29,612.81,11,20,53,0,3973
111,5,本國銀行,花旗(台灣)商業銀行,2793417,2070361,16421,25298,9583,16205,116,0.42,557.41,29,114,207,3,24063
111,5,本國銀行,臺灣中小企業銀行,192636,100634,490,710,290,738,2,0.06,352.95,2,5,5,0,1256
111,5,本國銀行,渣打國際商業銀行,358132,233620,786,5019,962,1737,5,0.19,960.29,4,10,27,0,30
111,5,本國銀行,台中商業銀行,163855,78910,1546,983,201,511,0,0.29,1787.74,1,3,5,0,577
111,5,本國銀行,滙豐(台灣)商業銀行,638902,430369,6693,5671,1747,4764,23,0.18,1913.65,2,23,63,1,0
111,5,本國銀行,華泰商業銀行,9061,4859,9,5,8,33,0,0.1,602.61,0,0,0,0,0
111,5,本國銀行,臺灣新光商業銀行#,1035074,620713,20295,5632,1497,4181,7,0.2,263.11,0,20,68,0,14229
111,5,本國銀行,陽信商業銀行,111912,55114,1108,825,167,330,0,0.59,459.79,0,2,3,0,2512
111,5,本國銀行,三信商業銀行,17716,11658,301,55,18,93,0,0.25,2692.5,0,0,1,0,0
111,5,本國銀行,聯邦商業銀行,2308459,1337769,20600,15239,5282,8332,48,0.14,182.22,11,52,107,1,44751
111,5,本國銀行,遠東國際商業銀行,1565813,995762,8752,9787,3654,3797,95,0.31,105.24,10,58,54,1,9616
111,5,本國銀行,元大商業銀行#,1177828,556703,4638,5388,1170,3785,17,0.08,814.09,3,14,53,0,229
111,5,本國銀行,永豐商業銀行#,2234657,1201339,12594,6102,3863,9728,77,0.13,921.64,13,49,134,2,14514
111,5,本國銀行,玉山商業銀行#,6704455,4522803,44190,20707,12238,35222,250,0.18,551.76,49,139,452,8,48826
111,5,本國銀行,凱基商業銀行#,379846,191704,2602,2621,1129,945,5,0.88,152.1,5,12,5,0,7799
111,5,本國銀行,星展(台灣)商業銀行,632114,322861,5511,3419,1245,2920,23,0.52,444.18,12,30,49,1,24
111,5,本國銀行,台新國際商業銀行#,6142300,4120744,51824,28413,9682,27556,126,0.15,934.44,17,102,330,8,164452
111,5,本國銀行,日盛國際商業銀行#,137009,78017,119,608,217,227,1,0.21,1028.32,1,2,3,0,136
111,5,本國銀行,安泰商業銀行,123690,53532,386,428,178,296,0,0.09,320.6,4,2,4,0,2
111,5,本國銀行,中國信託商業銀行#,8070153,5053460,94611,56882,14939,40416,586,0.13,439.98,65,172,519,32,110890
111,5,信用卡公司,台灣樂天信用卡股份有限公司,598067,188503,1919,7289,537,728,5,2.26,124.89,1,10,12,0,0
111,5,信用卡公司,台灣美國運通國際(股)公司,170770,99309,2623,2472,233,2972,1,0.3,772.5,2,2,63,0,96647
